accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,elapsed_s
0.48207920792079206,0.5228737113402062,0.30206588498045783,0.38291848531320044,-0.012156455507415422,0.0017924554413184524,0.042337400030215036,0.028993239626288414,-0.5074700117111206,0.5157425742574258,-0.10918717492119867,0.98003083,-99.98054,-99.99198,A1,concat,0,456,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,24419,0.03217380347653311,31,1,0.005,64,30,1.0,64,0.0001,0.5,176.90751433372498
0.47183027103847325,0.6207455429497569,0.07156203288490284,0.12832970346791758,0.04019165039434191,0.0006268885917961597,0.02503774334472178,0.019038697704672813,-0.20142853260040283,0.4746726220688255,-0.7886239980264824,0.8800596,-99.9999,-99.99991,A1,concat,1,456,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,24419,0.004988470444585839,135,1,0.005,64,30,1.0,64,0.0001,0.5,1060.032231092453
0.48572001202525306,0.49858623939679547,0.20639875146312914,0.29194260485651213,-0.015692699872038803,0.000562598928809166,0.02371916796199154,0.018267357721924782,-0.009175896644592285,0.5127768313458262,0.024212541865254792,1.0039561,-90.90736,-97.1982,A1,concat,2,456,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,24419,0.07692901748758937,53,1,0.005,64,30,1.0,64,0.0001,0.5,522.5618481636047
0.49619771863117873,0.5154798761609907,0.4504347826086956,0.48076724760235123,-0.004240380795884238,0.0008437799988314509,0.02904789146963082,0.022872064262628555,-0.6011910438537598,0.5169101460876526,0.640925358166915,1.1079458,76434.125,-72.284584,A1,concat,3,456,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,24419,0.008217878409825914,31,1,0.005,64,30,1.0,64,0.0001,0.5,366.50120306015015
0.4811696942844484,0.5397727272727273,0.15846538782318598,0.24500322372662797,0.007353372020852335,0.0003873658715747297,0.019681612524758474,0.015200383961200714,-0.06636178493499756,0.4811696942844484,-0.360356482298668,0.9438366,-93.76194,-96.20145,A1,concat,4,456,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,24419,0.03323660746698298,70,1,0.005,64,30,1.0,64,0.0001,0.5,965.114471912384
0.499009900990099,0.5232299242986492,0.6560580681183696,0.5821635012386458,-0.024820563152326485,0.0012480055447667837,0.03532712194287533,0.023498637601733208,-0.0495830774307251,0.5258415841584159,-0.001450531380616915,0.999732,-99.79247,-99.96391,A1,gated_cross_attention,0,42,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,32995,0.04771431630690834,89,1,0.005,64,30,1.0,64,0.0001,0.5,574.1068158149719
0.5119277230737996,0.5482611781405252,0.577354260089686,0.5624317437204223,0.011528287240652038,0.0006078720325604081,0.02465506099283488,0.018761789426207542,-0.16498339176177979,0.4976144553852401,-0.019993518314244983,0.9967665,-94.49347,-97.978905,A1,gated_cross_attention,1,42,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,32995,0.038864336326084964,32,1,0.005,64,30,1.0,64,0.0001,0.5,276.16939401626587
0.48371580318669205,0.4865424430641822,0.09168942645337495,0.15430072225869992,-0.017774475806222764,0.0005642060423269868,0.023753021751494834,0.01830492913722992,-0.012058615684509277,0.508267361459064,-0.40194489011993056,0.9365573,-99.9852,-99.98951,A1,gated_cross_attention,2,42,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,32995,0.06526148383469965,63,1,0.005,64,30,1.0,64,0.0001,0.5,679.832377910614
0.50620372223334,0.5338028169014084,0.36618357487922704,0.4343839541547278,0.023754639302230044,0.0005295310984365642,0.02301154272178561,0.018080532550811768,-0.004859566688537598,0.5142085251150691,0.42615883279642947,1.0705326,3259.7087,-68.569115,A1,gated_cross_attention,3,42,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,32995,0.006166159704336335,39,1,0.005,64,30,1.0,64,0.0001,0.5,513.3552279472351
0.4986708019494905,0.5241157556270096,0.6117597998331943,0.5645564748893592,-0.01822857940498136,0.00036590121453627944,0.01912854449602163,0.014910240657627583,-0.0072727203369140625,0.5254762959680992,0.5941609417104166,1.0999981,1001.46686,-39.164307,A1,gated_cross_attention,4,42,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,32995,0.025029839983165356,45,1,0.005,64,30,1.0,64,0.0001,0.5,677.5843448638916
0.5201980198019802,0.5318660055629459,0.818537130094919,0.644773493622636,-0.0004863398909644837,0.0011923875426873565,0.03453096498343706,0.023379826918244362,-0.0028079748153686523,0.5317821782178218,0.1247340434013723,1.0233111,-96.68771,-99.70315,A1,gated_cross_attention,0,123,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,32995,0.049832089806562584,54,1,0.005,64,30,1.0,64,0.0001,0.5,350.7983181476593
0.5139579738097655,0.5614646904969486,0.4813153961136024,0.5183098591549296,0.03405685200517519,0.0020122812129557133,0.04485845754097786,0.03521477058529854,-2.8565261363983154,0.48827530199979696,-0.2348634874965901,0.9626686,-99.73342,-99.86916,A1,gated_cross_attention,1,123,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,32995,0.028790401740391252,31,1,0.005,64,30,1.0,64,0.0001,0.5,274.4126470088959
0.49614189798577013,0.5157556270096463,0.3129145532579009,0.3895094706168043,0.0027960308014911626,0.0005866320570930839,0.02422048837437189,0.018510611727833748,-0.05228579044342041,0.5168854594648762,0.23838875650689598,1.0396382,116.53571,-83.63951,A1,gated_cross_attention,2,123,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,32995,0.065064976351268,127,1,0.005,64,30,1.0,64,0.0001,0.5,1402.8754060268402
0.5009005403241945,0.5264348317783433,0.35980676328502414,0.42745638200183655,0.012773911703002913,0.0005269766552373767,0.022955972103951006,0.018060576170682907,-1.2278556823730469e-05,0.5178106864118471,0.6589621889619058,1.111147,97656.16,-67.96508,A1,gated_cross_attention,3,123,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,32995,0.009584702391460958,53,1,0.005,64,30,1.0,64,0.0001,0.5,711.7011830806732
0.4966770048737262,0.5208058124174373,0.6576313594662219,0.5812753409509768,-0.029836385067390902,0.00037065648939460516,0.019252441128194762,0.01489050593227148,-0.020363330841064453,0.5303500221533008,0.5722716804062162,1.0961422,876.0931,-47.161995,A1,gated_cross_attention,4,123,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,32995,0.0006774060952005773,51,1,0.005,64,30,1.0,64,0.0001,0.5,788.6733250617981
0.5116831683168317,0.537089991589571,0.5942676344686395,0.5642339635978088,0.012249374801549825,0.0012203884543851018,0.03493405865892341,0.02354169264435768,-0.026356935501098633,0.5062376237623762,0.06278003555731637,1.0116655,-99.14759,-99.8585,A1,gated_cross_attention,0,456,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,32995,0.0273231614718542,38,1,0.005,64,30,1.0,64,0.0001,0.5,251.4834921360016
0.5103035224850269,0.5533980582524272,0.5112107623318386,0.5314685314685315,0.020358424320209307,0.0011776770697906613,0.034317299861595485,0.026778776198625565,-1.2570116519927979,0.51070957263222,0.39992231087916047,1.0669303,2132.933,-90.391426,A1,gated_cross_attention,1,456,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,32995,0.01932893140251518,31,1,0.005,64,30,1.0,64,0.0001,0.5,274.0758469104767
0.4992484216855396,0.5144327590064891,0.44849785407725323,0.4792079207920792,0.0013586659781953212,0.0005775264580734074,0.024031780168631025,0.01841459609568119,-0.03595244884490967,0.508066940575208,0.20076765310900446,1.0332798,25.8484,-91.11441,A1,gated_cross_attention,2,456,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,32995,0.07820908598620921,85,1,0.005,64,30,1.0,64,0.0001,0.5,935.9522519111633
0.5059035421252752,0.531795009390931,0.3829951690821256,0.445293192541002,0.02158226395335422,0.0005286516970954835,0.022992426950965476,0.01804218627512455,-0.0031908750534057617,0.5182109265559336,0.5595779502642032,1.0936229,23261.86,-74.4365,A1,gated_cross_attention,3,456,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,32995,0.025176387767311906,98,1,0.005,64,30,1.0,64,0.0001,0.5,1305.7998268604279
0.4705361098803722,0.5273972602739726,0.03211009174311927,0.060534591194968554,-0.001406437240425826,0.00041147819138132036,0.020284925224937862,0.015571602620184422,-0.13273954391479492,0.47851129818342936,-0.3871914721754298,0.93978244,-94.60155,-96.39847,A1,gated_cross_attention,4,456,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,32995,0.03228447779592437,134,1,0.005,64,30,1.0,64,0.0001,0.5,2067.7824380397797
0.4797029702970297,0.5146839223494276,0.3848873999627768,0.440421680332233,-0.02817438916895883,0.0012280683731660247,0.03504380648796624,0.023621009662747383,-0.03281581401824951,0.49485148514851485,-0.40872094305813267,0.9272634,-99.99997,-99.99998,A1,mha,0,42,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,24739,0.06490111799036857,95,1,0.005,64,30,1.0,64,0.0001,0.5,600.7838289737701
0.507562683991473,0.5602598027423623,0.4351644245142003,0.48985171942370387,0.029099925924203796,0.000697077892255038,0.026402232713447514,0.020346399396657944,-0.3359459638595581,0.47974824890874024,-0.8407045485954914,0.8726632,-99.999954,-99.99996,A1,mha,1,42,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,24739,0.05454321658838165,32,1,0.005,64,30,1.0,64,0.0001,0.5,272.6334102153778
0.4842168553963323,0.49568788501026695,0.23546625048770972,0.3192699378389102,-0.020449969646185683,0.0005626842612400651,0.02372096670121319,0.018265211954712868,-0.009328961372375488,0.5079667301332799,-0.08820068656686278,0.9857208,-98.28303,-98.891754,A1,mha,2,42,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,24739,0.05418110407890667,48,1,0.005,64,30,1.0,64,0.0001,0.5,511.4134330749512
0.5146087652591554,0.5489425981873112,0.3511111111111111,0.428285209192693,0.04384370754829208,0.0005249945679679513,0.022912759937815247,0.01796358823776245,0.0037491321563720703,0.5173103862317391,0.4028854960616018,1.0665551,2302.528,-68.723694,A1,mha,3,42,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,24739,0.013502295977963898,91,1,0.005,64,30,1.0,64,0.0001,0.5,1164.4303119182587
0.4782897651750111,0.5244040862656073,0.1926605504587156,0.2817932296431839,-0.00674196609611215,0.000387053209124133,0.019673667912317037,0.015149148181080818,-0.06550109386444092,0.49756313690739923,-0.5282307662626112,0.9187586,-97.499664,-98.23893,A1,mha,4,42,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,24739,0.038585821107041424,141,1,0.005,64,30,1.0,64,0.0001,0.5,2098.631791830063
0.5057425742574257,0.5286768026494054,0.6536385631863019,0.5845539280958721,-0.009177262298385022,0.001311252941377461,0.0362112267311874,0.02479264885187149,-0.1027747392654419,0.5299009900990099,1.1386499889773323,1.2344049,1.7768862e+10,-55.83529,A1,mha,0,123,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,24739,0.046364814448742436,35,1,0.005,64,30,1.0,64,0.0001,0.5,223.11380195617676
0.5091868845802456,0.5645443196004993,0.4224588938714499,0.48327455380998185,0.0353084922003818,0.0008565188036300242,0.029266342505171777,0.022434229031205177,-0.6415135860443115,0.49588874225966906,-0.10501629825058864,0.9831321,-98.34139,-98.9604,A1,mha,1,123,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,24739,0.024632071622896053,31,1,0.005,64,30,1.0,64,0.0001,0.5,267.5054461956024
0.4946387413568494,0.5151958989381179,0.2744830277019118,0.35815196639938907,0.0018632864042898282,0.0005661990726366639,0.02379493796244621,0.018330926075577736,-0.015633702278137207,0.5104719911814811,0.29939663647788567,1.0500327,443.70755,-87.45803,A1,mha,2,123,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,24739,0.06917845771797712,89,1,0.005,64,30,1.0,64,0.0001,0.5,943.2770998477936
0.5071042625575345,0.526062382248273,0.4856038647342995,0.505024115755627,0.015802147758140598,0.0006005881004966795,0.024506899038774357,0.019088316708803177,-0.13970017433166504,0.49399639783870325,-0.26284547196903796,0.95883465,-99.84154,-99.89111,A1,mha,3,123,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,24739,0.0026248976889337583,32,1,0.005,64,30,1.0,64,0.0001,0.5,409.91838002204895
0.5099689853788214,0.5232849273910867,0.8715596330275229,0.6539424280350438,-0.044158634286349134,0.000828306598123163,0.028780316157456697,0.022613801062107086,-1.2802073955535889,0.47385910500664596,-0.734456201743017,0.888859,-99.179085,-99.21757,A1,mha,4,123,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,24739,-0.0048177151503814315,31,1,0.005,64,30,1.0,64,0.0001,0.5,461.57338094711304
0.5108910891089109,0.5273324075243024,0.7774055462497673,0.6284037911839928,-0.01775939175137027,0.0013473585713654757,0.036706383250947994,0.024634912610054016,-0.13313984870910645,0.5227722772277228,0.13160313386104397,1.0246106,-96.149185,-99.43404,A1,mha,0,456,"[""price"", ""news"", ""macro"", ""social""]",23116,6372,10100,24739,0.026250541758686453,39,1,0.005,64,30,1.0,64,0.0001,0.5,249.0146508216858
0.4911176530301492,0.6097087378640776,0.17600896860986548,0.27316224445411047,0.05750291200126648,0.0005252559785731137,0.022918463704470107,0.017785748466849327,-0.006650209426879883,0.5133488985889757,0.3840977417340379,1.0641986,1636.7137,-90.166595,A1,mha,1,456,"[""price"", ""news"", ""macro"", ""social""]",30474,9112,9851,24739,0.014808752949546223,53,1,0.005,64,30,1.0,64,0.0001,0.5,452.0074200630188
0.48050906904499446,0.48994452149791956,0.2756535310183379,0.35280898876404493,-0.03027531509759301,0.0005592660745605826,0.023648807043074767,0.018252819776535034,-0.0031974315643310547,0.504058522898086,-0.009114398688256701,0.99851495,-94.4895,-95.60334,A1,mha,2,456,"[""price"", ""news"", ""macro"", ""social""]",38468,10972,9979,24739,0.0600197904649106,50,1,0.005,64,30,1.0,64,0.0001,0.5,545.6584918498993
0.5153091855113068,0.5269675737330943,0.624927536231884,0.5717821782178217,0.02311568763555665,0.0006616372847929597,0.025722311031339304,0.0196816548705101,-0.25554966926574707,0.5057034220532319,0.10364846335982049,1.0167143,-68.02213,-98.52386,A1,mha,3,456,"[""price"", ""news"", ""macro"", ""social""]",46657,12721,9994,24739,0.008613935463068408,32,1,0.005,64,30,1.0,64,0.0001,0.5,420.92029881477356
0.49534780682321666,0.5247116968698518,0.5312760633861552,0.5279734769995856,-0.0141055724899872,0.0003785779408644885,0.01945707945362018,0.01501539908349514,-0.042169928550720215,0.5081967213114754,0.009265841537640707,1.0014874,-53.660988,-83.5215,A1,mha,4,456,"[""price"", ""news"", ""macro"", ""social""]",54070,15339,4514,24739,0.024596016076523734,82,1,0.005,64,30,1.0,64,0.0001,0.5,1259.0471668243408
0.5121782178217822,0.5263718070009461,0.8284012655871953,0.6437197194301829,-0.025491184602301462,0.0012358229141682386,0.035154273057030186,0.023380501195788383,-0.0393373966217041,0.5153465346534654,-0.15728163762952105,0.97136146,-99.9932,-99.99734,A2,concat,0,42,"[""price"", ""news"", ""macro""]",23116,6372,10100,18979,0.06350925702727823,94,1,0.005,64,30,1.0,64,0.0001,0.5,495.7082359790802
0.5077657090650696,0.5431907951227889,0.5909940209267563,0.5660850111856823,-0.0002517588974033188,0.0008763644727878273,0.029603453730736,0.02332291752099991,-0.6795476675033569,0.4577200284235103,-1.214848680039601,0.8213112,-100.0,-100.0,A2,concat,1,42,"[""price"", ""news"", ""macro""]",30474,9112,9851,18979,8.270878102442438e-05,32,1,0.005,64,30,1.0,64,0.0001,0.5,220.88962316513062
0.4915322176570799,0.5071507150715071,0.35973468591494345,0.4209084683862132,-0.009888672307105028,0.0005612332024611533,0.02369036096097215,0.018243715167045593,-0.00672602653503418,0.510371780739553,0.15354581079611496,1.0253538,-41.505497,-83.065216,A2,concat,2,42,"[""price"", ""news"", ""macro""]",38468,10972,9979,18979,0.03515477883074124,62,1,0.005,64,30,1.0,64,0.0001,0.5,536.1684150695801
0.507504502701621,0.5147728599789794,0.8517874396135265,0.6417236861260737,-0.01487174111547659,0.0010810097446665168,0.03287871263700142,0.026180246844887733,-1.0513677597045898,0.48218931358815287,-0.6391518941711413,0.9028274,-99.99931,-99.99947,A2,concat,3,42,"[""price"", ""news"", ""macro""]",46657,12721,9994,18979,0.007818539998270787,31,1,0.005,64,30,1.0,64,0.0001,0.5,322.2816848754883
0.47518830305715554,0.5095457537853851,0.32276897414512096,0.3952004084758744,-0.030954741124667805,0.00038388173561543226,0.01959290013283976,0.01512895431369543,-0.0567704439163208,0.4831634913602127,-0.864807727389764,0.8704617,-99.59511,-99.598656,A2,concat,4,42,"[""price"", ""news"", ""macro""]",54070,15339,4514,18979,0.014755643487689577,81,1,0.005,64,30,1.0,64,0.0001,0.5,991.0714318752289
0.5154455445544555,0.5328307059629883,0.723431974688256,0.6136722450268393,0.002748810123854789,0.0012083824258297682,0.034761795492030734,0.02329135313630104,-0.01625978946685791,0.5335643564356436,0.24986915495504503,1.0472451,-48.27124,-99.79378,A2,concat,0,123,"[""price"", ""news"", ""macro""]",23116,6372,10100,18979,0.04479946289262639,44,1,0.005,64,30,1.0,64,0.0001,0.5,233.12299180030823
0.5172063749873109,0.5651223776223776,0.48318385650224216,0.5209508460918614,0.04081273310260916,0.0008979637059383094,0.02996604254716177,0.023575985804200172,-0.720942497253418,0.5377119074205664,1.1955726894004193,1.213766,1.7737898e+08,-41.346474,A2,concat,1,123,"[""price"", ""news"", ""macro""]",30474,9112,9851,18979,0.02615342615584632,31,1,0.005,64,30,1.0,64,0.0001,0.5,218.26813411712646
0.4995490530113238,0.5129513343799058,0.5099492781896215,0.5114459009978478,-0.0014867290003734233,0.000564060581382364,0.02374995960801542,0.01831076294183731,-0.011797666549682617,0.506263152620503,-0.09690758224166864,0.9843222,-98.50384,-99.22858,A2,concat,2,123,"[""price"", ""news"", ""macro""]",38468,10972,9979,18979,0.06419521588725276,61,1,0.005,64,30,1.0,64,0.0001,0.5,542.6665978431702
0.5101060636381829,0.5170267301354815,0.8185507246376812,0.6337522441651705,-0.003346279149374074,0.0005893825436942279,0.024277202138925067,0.018522147089242935,-0.11843609809875488,0.5072043225935561,0.3199214263167324,1.0524964,626.987,-90.44376,A2,concat,3,123,"[""price"", ""news"", ""macro""]",46657,12721,9994,18979,0.016242773328625202,32,1,0.005,64,30,1.0,64,0.0001,0.5,346.5571959018707
0.4720868409393,0.5174013921113689,0.09299416180150125,0.15765288087663484,-0.009007406724719598,0.0003680664813145995,0.019185058804043306,0.015009230002760887,-0.013233304023742676,0.5019937970757643,-0.2609944496008458,0.95900035,-89.32906,-93.383835,A2,concat,4,123,"[""price"", ""news"", ""macro""]",54070,15339,4514,18979,0.0172769084427578,63,1,0.005,64,30,1.0,64,0.0001,0.5,780.7366387844086
0.5012871287128713,0.5280093364454819,0.589428624604504,0.5570310438835635,-0.009622995943185612,0.0012638476910069585,0.035550635592165696,0.02364715188741684,-0.06290650367736816,0.49673267326732673,-0.5786830345394587,0.898583,-100.0,-100.0,A2,concat,0,456,"[""price"", ""news"", ""macro""]",23116,6372,10100,18979,0.04369868512419937,93,1,0.005,64,30,1.0,64,0.0001,0.5,500.0861928462982
0.4609684296010557,0.675,0.015134529147982063,0.029605263157894735,0.02936149060958227,0.0006498012808151543,0.025491200066202344,0.019379878416657448,-0.24534058570861816,0.4632017054106182,-1.1342358738160216,0.8321159,-100.0,-100.0,A2,concat,1,456,"[""price"", ""news"", ""macro""]",30474,9112,9851,18979,0.00915457043019527,150,1,0.005,64,30,1.0,64,0.0001,0.5,29494.618106126785
0.48572001202525306,0.49911242603550293,0.3291065158017948,0.39666118034328707,-0.020857444228415286,0.0005619588773697615,0.02370567183966237,0.018210092559456825,-0.00802767276763916,0.5135785148812506,-0.199710694824418,0.96795887,-99.70153,-99.89098,A2,concat,2,456,"[""price"", ""news"", ""macro""]",38468,10972,9979,18979,0.08401570216463163,48,1,0.005,64,30,1.0,64,0.0001,0.5,421.5278408527374
0.5118070842505503,0.5689655172413793,0.23594202898550726,0.3335609889359377,0.053533756513519194,0.0005268582026474178,0.02295339196387797,0.01804618164896965,0.00021260976791381836,0.5197118270962577,0.42102581686935076,1.0696541,3040.0417,-87.0271,A2,concat,3,456,"[""price"", ""news"", ""macro""]",46657,12721,9994,18979,-0.0010728769344385434,54,1,0.005,64,30,1.0,64,0.0001,0.5,578.2237730026245
0.47540983606557374,0.5431034482758621,0.07881567973311093,0.13765477057538236,0.006873229221006365,0.0008147233747877181,0.028543359556781646,0.022915560752153397,-1.2428147792816162,0.5321222862206468,0.6256244484863487,1.1055646,1203.2643,-50.962563,A2,concat,4,456,"[""price"", ""news"", ""macro""]",54070,15339,4514,18979,0.010128643764056346,31,1,0.005,64,30,1.0,64,0.0001,0.5,389.08856225013733
0.4977227722772277,0.5196592398427261,0.7379490042806626,0.6098592632469431,-0.04339887063752745,0.0012637566542252898,0.03554935518719418,0.023633241653442383,-0.06282997131347656,0.5047524752475248,-0.5408183452201095,0.9048957,-100.0,-100.0,A2,gated_cross_attention,0,42,"[""price"", ""news"", ""macro""]",23116,6372,10100,31651,0.07079120871330091,100,1,0.005,64,30,1.0,64,0.0001,0.5,667.9606959819794
0.5123337732209928,0.5511958146487295,0.5511958146487295,0.5511958146487295,0.017299393221745674,0.0007210865733213723,0.02685305519529151,0.02033490687608719,-0.38195836544036865,0.5426860217236829,1.2671166953745776,1.227928,4.8582896e+08,-47.562023,A2,gated_cross_attention,1,42,"[""price"", ""news"", ""macro""]",30474,9112,9851,31651,0.014963721370862621,33,1,0.005,64,30,1.0,64,0.0001,0.5,310.13156390190125
0.48411664495440426,0.48793859649122806,0.08681232930159968,0.14739980125869492,-0.01633311062614495,0.0005593682872131467,0.023650967997381138,0.018198659643530846,-0.0033807754516601562,0.514480408858603,-0.14929674742086615,0.97594917,-99.31882,-99.604935,A2,gated_cross_attention,2,42,"[""price"", ""news"", ""macro""]",38468,10972,9979,31651,0.06200108542404955,45,1,0.005,64,30,1.0,64,0.0001,0.5,484.7028479576111
0.49489693816289776,0.5126771810740667,0.49623188405797103,0.5043205027494109,-0.010298231665631385,0.0014800896169617772,0.038471932846710175,0.030930008739233017,-1.8086776733398438,0.5041024614768861,0.06755403723799332,1.0108624,-80.96435,-96.40312,A2,gated_cross_attention,3,42,"[""price"", ""news"", ""macro""]",46657,12721,9994,31651,0.01024313939245219,31,1,0.005,64,30,1.0,64,0.0001,0.5,389.2533481121063
0.4789543642002658,0.5219465648854962,0.2281067556296914,0.3174695298897272,-0.010236276532148656,0.0003641149087343365,0.01908179521780738,0.014924880117177963,-0.002355217933654785,0.5312361541869739,0.5978952753307814,1.1006573,1021.6441,-46.503525,A2,gated_cross_attention,4,42,"[""price"", ""news"", ""macro""]",54070,15339,4514,31651,0.0037918306339330674,42,1,0.005,64,30,1.0,64,0.0001,0.5,628.6697909832001
