accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.4999009900990099,0.546078992558672,0.355108877721943,0.4303597609112439,0.0205491706912731,0.0013452768325805,0.0366780156576193,0.024945581331849,-0.1313890218734741,0.5304950495049505,0.3230774281772297,1.0615078,119512.17,-89.58398,0.0080376051248806,A3,concat,0,456,"[""price"", ""news""]",23116,6372,10100,62819,35,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",148.68800902366638
0.5363922444421886,0.5632554391619662,0.6530269058295964,0.6048282426235182,0.0522750929616435,0.0005228351219557,0.0228655881611587,0.0176790356636047,-0.002010703086853,0.5380164450309614,1.2109203174296022,1.2167901,2886831000.0,-44.292007,0.0476339472847644,A3,concat,1,456,"[""price"", ""news""]",30474,9112,9851,62819,42,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",235.75601291656497
0.4864214851187494,0.5000951112801978,0.5128755364806867,0.5064046999903689,-0.0286756919601113,0.0005670376704074,0.0238125527906489,0.0182775128632783,-0.0171380043029785,0.508267361459064,-0.0370898337213257,0.99397033,-42.336018,-87.13697,0.0630370312802808,A3,concat,2,456,"[""price"", ""news""]",38468,10972,9979,62819,61,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",426.5210831165314
0.4863918351010606,0.5053984575835475,0.3799033816425121,0.4337562051847766,-0.0198300138072286,0.0007618807721883,0.0276021878152494,0.0212655067443847,-0.4457757472991943,0.5178106864118471,0.6165039623676987,1.1036261,740762.7,-65.83883,0.000183552676434,A3,concat,3,456,"[""price"", ""news""]",46657,12721,9994,62819,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",270.08614706993103
0.4931324767390341,0.529923830250272,0.4061718098415346,0.4598677998111425,-0.0021794649196004,0.0003755092911887,0.0193780621112842,0.0150258662179112,-0.0337224006652832,0.5250332299512628,0.4618200127641322,1.0768911,1122.6571,-55.33658,0.000605198735931,A3,concat,4,456,"[""price"", ""news""]",54070,15339,4514,62819,78,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",759.1396172046661
0.5233663366336634,0.5475906691639707,0.5985482970407594,0.5719366886003913,0.0368765292807272,0.0011882935650646,0.0344716342093708,0.0234278514981269,0.0006351470947265,0.5288118811881188,0.1540773207173532,1.0288737,2837.92,-88.62304,0.0406273716214287,A7,concat,0,42,"[""price""]",23116,6372,10100,9251,42,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",156.88604283332825
0.5421784590396914,0.5571389793702497,0.7670029895366218,0.6454402515723271,0.0478749817207547,0.0005233129486441,0.0228760343732072,0.0177667941898107,-0.0029263496398925,0.5428890467972795,1.3572534213551135,1.2460083,22687465000.0,-36.745026,0.0458342113755131,A7,concat,1,42,"[""price""]",30474,9112,9851,9251,51,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",248.41714477539065
0.4990480008016835,0.5095188127716984,0.6630901287553648,0.5762481986945833,-0.0118192385186437,0.0005621776217594,0.0237102851471565,0.0182050671428442,-0.0084201097488403,0.5114740956007616,-0.1073053790584984,0.98265475,-79.663475,-96.66747,0.0330725164925017,A7,concat,2,42,"[""price""]",38468,10972,9979,9251,43,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",261.52344608306885
0.4946968180908545,0.5124378109452736,0.4975845410628019,0.5049019607843137,-0.0108129952970005,0.0005283891805447,0.0229867174808575,0.018067417666316,-0.002692699432373,0.5188112867720632,0.6751267375832264,1.1140238,1726029.1,-59.459602,0.0098807584641545,A7,concat,3,42,"[""price""]",46657,12721,9994,9251,86,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",624.020534992218
0.4964554718653079,0.5227355401964351,0.5992493744787323,0.5583835243831358,-0.0212590789229764,0.0003639693022705,0.0190779795122691,0.0149415777996182,-0.001954436302185,0.5268054940186088,0.5103721157010148,1.0853113,1490.3832,-39.677113,0.0023752737321331,A7,concat,4,42,"[""price""]",54070,15339,4514,9251,54,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",456.86665201187134
0.5208910891089109,0.5521484375,0.5261492648427322,0.5388354140855809,0.0409834439951566,0.0011899982346221,0.034496351033438,0.0234533865004777,-0.0007984638214111,0.5325742574257426,0.1355657516652657,1.025361,1857.4032,-89.91618,0.0196808576223022,A7,concat,0,123,"[""price""]",23116,6372,10100,9251,50,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",183.14383792877197
0.5432950969444726,0.5608503352832073,0.73449177877429,0.6360326834398512,0.0553460961645179,0.0005215353448875,0.022837148352794,0.017683720216155,0.0004803538322448,0.5432950969444726,1.363975896035282,1.2473676,24938607000.0,-36.745026,0.0588909664150901,A7,concat,1,123,"[""price""]",30474,9112,9851,9251,52,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",252.26984119415283
0.4869225373283896,0.5006778129236331,0.4323058915333593,0.4639865996649916,-0.0232224628139333,0.0005991568323224,0.0244776802888361,0.0184438955038785,-0.0747524499893188,0.5139793566489628,0.0023734535818603,1.0003871,3.5854816,-94.275246,0.0492868969040144,A7,concat,2,123,"[""price""]",38468,10972,9979,9251,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",195.79969191551208
0.4869921953171903,0.5061951471347444,0.3789371980676329,0.4334180572438944,-0.018494780428202,0.0005535574746318,0.0235278021632241,0.0182007160037755,-0.0504529476165771,0.5128076846107664,0.1585491685214952,1.0256807,890.6069,-83.53121,-0.0044517484829931,A7,concat,3,123,"[""price""]",46657,12721,9994,9251,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",234.43592500686648
0.4840496233938857,0.519177320733741,0.3894912427022519,0.4450798189182749,-0.0196704862389251,0.0003649080754257,0.0191025672469899,0.0149130867794156,-0.0045387744903564,0.5283562250775365,0.5098171135468805,1.0852147,1485.6173,-49.622787,0.0031929328318943,A7,concat,4,123,"[""price""]",54070,15339,4514,9251,132,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",1115.191997051239
0.5101980198019802,0.5323609845031905,0.6521496370742602,0.586198243412798,0.0010438370262738,0.0011896125506609,0.0344907603665237,0.0234475452452898,-0.0004740953445434,0.5317821782178218,0.1285934077414365,1.024041,1579.7766,-90.91595,0.0239073824306105,A7,concat,0,456,"[""price""]",23116,6372,10100,9251,56,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",205.6128978729248
0.5360877068317937,0.5534298988794752,0.7567264573991032,0.6393054459352802,0.0345826399761448,0.0008009347948245,0.0283007914169298,0.0217723697423934,-0.534987211227417,0.5060399959394986,0.1290460878415282,1.0211244,527.0899,-89.927925,0.0477567121808067,A7,concat,1,456,"[""price""]",30474,9112,9851,9251,31,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",154.19066190719604
0.5079667301332799,0.517453135100194,0.6246586031993757,0.5660243945554181,0.0096480575393058,0.0007935153553262,0.0281694045965873,0.0216588005423545,-0.4233878850936889,0.4968433710792664,0.2403669828850554,1.0399736,3442.72,-81.03947,0.0327113785560019,A7,concat,2,456,"[""price""]",38468,10972,9979,9251,31,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",190.95052480697632
0.5105063037822694,0.5182134122795726,0.7779710144927536,0.6220642768850433,0.001506027089945,0.0005274579743854,0.022966453239137,0.0180888939648866,-0.0009255409240722,0.5135081048629178,0.4983227439470091,1.0829602,134408.4,-66.93103,0.0105451346187056,A7,concat,3,456,"[""price""]",46657,12721,9994,9251,42,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",307.35851192474365
0.5090828533451485,0.5265926358854471,0.7514595496246872,0.6192439862542956,-0.0164723278947398,0.0003644338285084,0.0190901500389201,0.0149190118536353,-0.0032331943511962,0.5290208241027913,0.6497182244737478,1.1098464,3281.1035,-36.631798,0.0146531721143379,A7,concat,4,456,"[""price""]",54070,15339,4514,9251,55,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",465.61543893814087
